invoice_id,invoice_date,new_charges,overdue_charges,due_date,usage_charges,local_call,local_data,payment_method
1160794073,1/3/2020,$483.72,$433.02,15/3/2020,$473.98,$286.11,$131.27,cheque
7888229426,1/4/2020,$320.61,,15/4/2020,$998.66,$111.09,$386.38,cheque
6934971554,1/5/2020,$160.86,,15/5/2020,$442.38,$19.93,$298.10,e-wallet
7321891010,1/6/2020,$368.29,,15/6/2020,$876.71,$169.80,$499.50,e-wallet
3628744749,1/7/2020,$409.44,$87.51,15/7/2020,$658.22,$174.91,$262.93,e-wallet
6863305491,1/8/2020,$461.35,,15/8/2020,$944.52,$43.00,$167.90,e-wallet
8357745355,1/9/2020,$429.72,,15/9/2020,$327.43,$161.88,$244.12,cheque
7217728034,1/10/2020,$365.33,,15/10/2020,$781.05,$135.10,$177.41,credit card
3675017592,1/11/2020,$95.38,,15/11/2020,$157.56,$37.76,$245.83,e-wallet
7552445635,1/12/2020,$81.99,,15/12/2020,$842.76,$494.17,$271.43,cheque
2897437328,1/1/2020,$52.75,$242.24,15/1/2020,$208.91,$61.26,$30.55,e-wallet
4078438493,1/2/2020,$105.70,,15/2/2020,$706.57,$272.86,$390.49,e-wallet
7491494533,1/3/2020,$131.21,,15/3/2020,$515.57,$233.94,$349.64,cheque
3887591312,1/4/2020,$434.95,,15/4/2020,$330.31,$480.42,$234.77,e-wallet
1199307488,1/5/2020,$389.46,,15/5/2020,$973.34,$294.18,$436.12,cheque
3145979607,1/6/2020,$97.41,,15/6/2020,$813.14,$171.08,$214.86,cheque
7950663381,1/7/2020,$388.25,,15/7/2020,$238.08,$450.04,$375.29,credit card
8978214009,1/8/2020,$432.55,$418.54,15/8/2020,$614.71,$313.05,$496.88,cheque
9216984040,1/9/2020,$131.77,$21.49,15/9/2020,$891.35,$60.97,$234.98,cheque
2154352531,1/10/2020,$93.96,$413.78,15/10/2020,$0.83,$140.27,$215.00,cheque
8526820521,1/11/2020,$78.94,,15/11/2020,$437.70,$178.16,$301.18,credit card
8888789945,1/12/2020,$323.86,,15/12/2020,$402.45,$499.68,$179.96,e-wallet
4043070518,1/1/2020,$392.52,,15/1/2020,$112.58,$135.33,$250.12,e-wallet
2139465200,1/2/2020,$217.68,$141.69,15/2/2020,$633.04,$445.77,$436.03,e-wallet
9571999027,1/3/2020,$432.61,$73.90,15/3/2020,$89.65,$131.55,$328.54,cheque
0945137101,1/4/2020,$112.53,$359.58,15/4/2020,$532.26,$36.20,$335.44,e-wallet
6405727194,1/5/2020,$388.86,,15/5/2020,$496.95,$127.62,$216.65,cheque
4692149364,1/6/2020,$459.64,,15/6/2020,$212.18,$344.76,$260.48,cheque
5865841385,1/7/2020,$256.64,$72.85,15/7/2020,$423.52,$284.26,$425.96,e-wallet
7415445229,1/8/2020,$244.43,,15/8/2020,$632.90,$171.20,$8.52,cheque
2454555138,1/9/2020,$171.38,,15/9/2020,$793.85,$229.33,$285.99,credit card
5156974293,1/10/2020,$263.51,,15/10/2020,$224.08,$456.68,$360.13,credit card
0020480951,1/11/2020,$282.18,,15/11/2020,$510.11,$3.76,$384.38,credit card
8484489205,1/12/2020,$55.75,,15/12/2020,$130.01,$83.70,$492.38,e-wallet
8790141591,1/1/2020,$448.79,$154.18,15/1/2020,$707.17,$407.42,$272.43,e-wallet
6319854707,1/2/2020,$185.12,$451.82,15/2/2020,$563.81,$375.67,$6.64,cheque
4304368406,1/3/2020,$448.90,,15/3/2020,$440.71,$351.13,$343.11,e-wallet
5056438971,1/4/2020,$192.41,,15/4/2020,$182.33,$468.85,$232.70,e-wallet
6290428791,1/5/2020,$304.73,$22.98,15/5/2020,$965.26,$162.38,$233.49,e-wallet
3535818902,1/6/2020,$185.79,,15/6/2020,$854.13,$137.96,$188.30,e-wallet
6662942953,1/7/2020,$375.85,$94.63,15/7/2020,$366.92,$480.82,$241.36,e-wallet
0338828081,1/8/2020,$474.01,$55.13,15/8/2020,$886.28,$458.11,$436.35,e-wallet
9178655914,1/9/2020,$331.58,$84.87,15/9/2020,$213.16,$81.70,$334.18,credit card
6844304643,1/10/2020,$159.79,,15/10/2020,$103.46,$240.71,$46.27,cheque
8540287083,1/11/2020,$320.27,,15/11/2020,$303.71,$450.57,$115.04,credit card
5634131162,1/12/2020,$193.41,$488.50,15/12/2020,$248.46,$295.51,$446.06,e-wallet
1577935312,1/1/2020,$71.31,,15/1/2020,$320.11,$424.13,$11.29,credit card
1339329122,1/2/2020,$247.99,,15/2/2020,$866.14,$113.79,$288.09,credit card
4087979583,1/3/2020,$149.83,,15/3/2020,$467.47,$342.38,$404.35,credit card
5549566737,1/4/2020,$156.11,,15/4/2020,$271.58,$138.05,$74.46,credit card
5903884574,1/5/2020,$237.28,,15/5/2020,$73.26,$402.22,$41.64,e-wallet
3709434220,1/6/2020,$347.31,$156.26,15/6/2020,$635.52,$418.71,$107.44,cheque
9397990771,1/7/2020,$336.58,,15/7/2020,$623.57,$112.82,$330.99,e-wallet
3075013747,1/8/2020,$418.03,$233.31,15/8/2020,$698.84,$73.50,$111.08,e-wallet
6371140956,1/9/2020,$164.63,,15/9/2020,$492.12,$134.10,$405.92,credit card
9245366970,1/10/2020,$180.49,,15/10/2020,$394.53,$150.89,$241.15,e-wallet
5603860692,1/11/2020,$191.15,$248.36,15/11/2020,$648.17,$158.89,$377.15,cheque
2875502635,1/12/2020,$48.05,,15/12/2020,$42.96,$338.10,$66.27,e-wallet
2489684584,1/1/2020,$222.24,$494.59,15/1/2020,$528.98,$352.65,$65.98,e-wallet
2908329007,1/2/2020,$29.63,,15/2/2020,$808.27,$65.32,$87.24,cheque
9074590196,1/3/2020,$351.22,$216.75,15/3/2020,$819.77,$353.41,$275.32,e-wallet
5325858147,1/4/2020,$442.13,,15/4/2020,$25.04,$296.56,$365.91,e-wallet
2079326911,1/5/2020,$370.42,$476.70,15/5/2020,$511.99,$463.65,$410.41,credit card
2980587675,1/6/2020,$118.42,$246.14,15/6/2020,$143.43,$464.85,$62.04,e-wallet
3177299705,1/7/2020,$396.24,,15/7/2020,$605.81,$374.51,$141.67,e-wallet
3913092189,1/8/2020,$15.52,$445.53,15/8/2020,$104.37,$49.39,$415.94,cheque
1876567090,1/9/2020,$53.39,,15/9/2020,$485.29,$483.71,$201.09,e-wallet
1475049861,1/10/2020,$405.97,$160.05,15/10/2020,$353.17,$171.71,$332.32,credit card
6994165724,1/11/2020,$153.58,,15/11/2020,$690.52,$300.54,$454.63,e-wallet
9747485085,1/12/2020,$210.65,,15/12/2020,$45.92,$143.03,$36.63,credit card
7842361074,1/1/2020,$86.60,$226.10,15/1/2020,$973.10,$136.96,$205.22,e-wallet
3288958446,1/2/2020,$96.38,,15/2/2020,$365.77,$262.28,$443.70,cheque
9321760673,1/3/2020,$358.16,,15/3/2020,$508.71,$425.25,$373.28,credit card
3653719422,1/4/2020,$497.52,$92.69,15/4/2020,$560.37,$425.10,$121.88,credit card
8066642595,1/5/2020,$194.88,,15/5/2020,$102.02,$469.87,$329.21,credit card
3956210542,1/6/2020,$302.74,,15/6/2020,$405.63,$315.09,$85.57,e-wallet
6833683282,1/7/2020,$258.00,$46.26,15/7/2020,$127.57,$83.88,$3.59,credit card
2738734696,1/8/2020,$402.32,,15/8/2020,$938.95,$35.18,$415.57,e-wallet
0196585241,1/9/2020,$481.42,,15/9/2020,$423.38,$164.59,$433.60,cheque
7112977948,1/10/2020,$87.49,,15/10/2020,$827.12,$34.72,$303.36,e-wallet
9589506090,1/11/2020,$462.88,,15/11/2020,$567.27,$121.63,$156.84,e-wallet
0271015757,1/12/2020,$91.35,$468.73,15/12/2020,$622.37,$479.11,$476.31,e-wallet
7358168363,1/1/2020,$411.15,$186.35,15/1/2020,$629.82,$326.41,$163.89,cheque
4138354437,1/2/2020,$282.08,,15/2/2020,$555.70,$442.63,$211.71,e-wallet
3770644837,1/3/2020,$381.42,$236.07,15/3/2020,$867.53,$479.84,$146.86,e-wallet
6308670517,1/4/2020,$455.15,,15/4/2020,$658.38,$12.55,$462.36,credit card
4498332234,1/5/2020,$258.67,,15/5/2020,$599.98,$207.42,$245.69,credit card
6151969216,1/6/2020,$178.08,$226.37,15/6/2020,$430.90,$75.96,$86.35,cheque
1213204624,1/7/2020,$151.77,,15/7/2020,$548.72,$1.17,$99.86,e-wallet
9436802257,1/8/2020,$430.67,,15/8/2020,$251.58,$147.00,$353.03,cheque
2954910013,1/9/2020,$155.46,$179.34,15/9/2020,$334.47,$396.61,$445.39,credit card
1336390283,1/10/2020,$210.83,$385.99,15/10/2020,$573.76,$416.57,$40.53,credit card
8225584069,1/11/2020,$345.91,,15/11/2020,$304.38,$455.88,$158.71,e-wallet
4705483685,1/12/2020,$55.69,$366.95,15/12/2020,$774.14,$230.20,$129.82,credit card
7522564267,1/1/2020,$235.17,,15/1/2020,$690.15,$246.44,$201.03,credit card
8287747501,1/2/2020,$72.48,,15/2/2020,$784.66,$201.47,$303.13,credit card
1539232709,1/3/2020,$291.28,$491.96,15/3/2020,$228.46,$450.05,$269.89,e-wallet
5866046080,1/4/2020,$103.94,,15/4/2020,$886.80,$137.84,$364.16,e-wallet
7226832884,1/5/2020,$78.60,,15/5/2020,$901.62,$30.01,$42.49,cheque
0990312419,1/6/2020,$108.16,$310.62,15/6/2020,$62.45,$389.30,$490.77,cheque
0479598535,1/7/2020,$20.03,$437.36,15/7/2020,$612.44,$289.51,$66.37,e-wallet
5432519790,1/8/2020,$35.06,,15/8/2020,$409.64,$78.24,$60.80,cheque
7134134998,1/9/2020,$340.23,$216.76,15/9/2020,$974.55,$379.55,$203.90,credit card
4639061663,1/10/2020,$257.90,,15/10/2020,$856.74,$125.01,$166.67,e-wallet
6982327750,1/11/2020,$52.95,,15/11/2020,$248.08,$122.81,$447.42,cheque
4818522749,1/12/2020,$231.05,,15/12/2020,$875.14,$408.29,$357.21,credit card
1070677836,1/1/2020,$324.77,$244.72,15/1/2020,$594.45,$95.86,$78.59,cheque
9994655904,1/2/2020,$376.51,$59.39,15/2/2020,$448.44,$239.40,$435.51,e-wallet
7769190098,1/3/2020,$322.70,,15/3/2020,$804.65,$399.05,$358.28,cheque
3638597549,1/4/2020,$216.69,,15/4/2020,$944.25,$286.35,$239.27,credit card
4427295655,1/5/2020,$156.29,,15/5/2020,$748.96,$430.98,$236.23,credit card
6216417299,1/6/2020,$250.65,,15/6/2020,$157.86,$133.91,$0.06,credit card
6744793249,1/7/2020,$114.85,$357.31,15/7/2020,$748.11,$97.83,$35.11,credit card
2139823373,1/8/2020,$245.57,$146.33,15/8/2020,$363.85,$484.90,$177.32,e-wallet
9107016918,1/9/2020,$252.51,,15/9/2020,$780.95,$316.77,$98.44,cheque
6004908412,1/10/2020,$396.99,,15/10/2020,$4.44,$418.67,$115.32,e-wallet
4294166752,1/11/2020,$208.20,$31.74,15/11/2020,$35.55,$185.98,$342.87,cheque
4085591206,1/12/2020,$332.12,,15/12/2020,$330.96,$338.24,$245.81,cheque
9178543565,1/1/2020,$258.93,,15/1/2020,$849.10,$212.87,$10.06,credit card
3674812535,1/2/2020,$236.87,$135.50,15/2/2020,$745.38,$353.96,$391.25,e-wallet
8987274002,1/3/2020,$96.96,$494.99,15/3/2020,$713.74,$121.19,$211.44,cheque
5855604721,1/4/2020,$287.70,,15/4/2020,$772.33,$289.85,$429.59,cheque
2548030601,1/5/2020,$339.04,$198.73,15/5/2020,$482.37,$18.35,$75.75,e-wallet
9315723997,1/6/2020,$73.55,$347.18,15/6/2020,$293.64,$99.93,$127.94,cheque
3047681149,1/7/2020,$77.98,,15/7/2020,$83.95,$375.56,$401.84,e-wallet
4055341101,1/8/2020,$469.13,,15/8/2020,$696.73,$363.50,$9.57,cheque
1630835553,1/9/2020,$68.36,$326.44,15/9/2020,$229.54,$71.28,$209.88,cheque
9077478668,1/10/2020,$343.15,$159.53,15/10/2020,$225.18,$141.30,$417.88,credit card
3810771867,1/11/2020,$253.39,,15/11/2020,$158.84,$85.33,$214.91,credit card
7955842649,1/12/2020,$112.70,,15/12/2020,$54.19,$151.10,$155.35,e-wallet
1567460982,1/1/2020,$355.70,$171.81,15/1/2020,$736.27,$212.59,$14.70,cheque
0707962658,1/2/2020,$243.24,$171.08,15/2/2020,$375.93,$36.52,$447.49,cheque
8180466263,1/3/2020,$70.45,,15/3/2020,$821.78,$330.36,$298.35,e-wallet
7374779906,1/4/2020,$284.61,,15/4/2020,$302.39,$109.95,$418.24,credit card
2410786820,1/5/2020,$479.88,,15/5/2020,$654.03,$170.03,$461.41,e-wallet
4569332055,1/6/2020,$165.85,$192.62,15/6/2020,$256.53,$283.62,$269.88,credit card
3617237906,1/7/2020,$64.85,$192.18,15/7/2020,$108.20,$426.91,$465.18,e-wallet
0083913047,1/8/2020,$254.35,,15/8/2020,$126.07,$15.68,$443.19,e-wallet
7519969489,1/9/2020,$146.57,$329.69,15/9/2020,$656.16,$151.45,$225.64,e-wallet
9402699476,1/10/2020,$482.63,$281.30,15/10/2020,$211.77,$349.78,$142.03,e-wallet
4728940601,1/11/2020,$239.71,,15/11/2020,$696.66,$40.05,$303.11,e-wallet
7354892673,1/12/2020,$310.55,,15/12/2020,$71.92,$275.60,$38.21,e-wallet
8875112876,1/1/2020,$349.81,,15/1/2020,$9.17,$127.34,$480.89,credit card
2423171527,1/2/2020,$439.99,,15/2/2020,$597.58,$457.85,$454.21,cheque
3436559807,1/3/2020,$287.77,$144.05,15/3/2020,$766.73,$152.95,$265.53,e-wallet
2756162695,1/4/2020,$458.70,,15/4/2020,$761.71,$352.55,$452.62,credit card
5517449301,1/5/2020,$211.68,,15/5/2020,$137.49,$485.81,$412.98,e-wallet
8518079556,1/6/2020,$120.28,,15/6/2020,$566.39,$216.53,$326.09,credit card
5565643902,1/7/2020,$407.38,$122.44,15/7/2020,$680.73,$332.66,$359.57,e-wallet
7954786239,1/8/2020,$493.71,$424.40,15/8/2020,$533.51,$257.06,$364.90,cheque
8088920355,1/9/2020,$216.48,,15/9/2020,$214.97,$213.39,$102.95,e-wallet
1254242089,1/10/2020,$302.35,,15/10/2020,$183.73,$64.31,$352.85,credit card
8665254359,1/11/2020,$306.69,,15/11/2020,$852.14,$425.49,$105.81,e-wallet
3483627858,1/12/2020,$209.57,$296.72,15/12/2020,$828.59,$339.80,$477.47,e-wallet
1530310234,1/1/2020,$290.65,,15/1/2020,$255.62,$398.55,$137.27,cheque
3104399606,1/2/2020,$312.25,,15/2/2020,$65.52,$249.76,$407.56,cheque
5580296466,1/3/2020,$468.00,$230.66,15/3/2020,$994.88,$301.09,$22.68,credit card
0160937134,1/4/2020,$228.80,$353.81,15/4/2020,$747.44,$0.14,$7.86,e-wallet
6828554136,1/5/2020,$299.87,$188.29,15/5/2020,$999.53,$277.76,$480.47,credit card
0836063647,1/6/2020,$22.03,$327.33,15/6/2020,$833.32,$451.40,$138.36,credit card
0861878136,1/7/2020,$430.87,,15/7/2020,$89.49,$121.00,$238.35,credit card
0590996311,1/8/2020,$395.41,,15/8/2020,$739.60,$94.51,$455.95,cheque
8793406278,1/9/2020,$445.24,,15/9/2020,$104.66,$363.66,$37.64,credit card
2244875691,1/10/2020,$64.52,$208.79,15/10/2020,$929.89,$155.93,$376.06,credit card
9905778414,1/11/2020,$171.91,$75.78,15/11/2020,$865.01,$263.77,$30.90,e-wallet
6608578137,1/12/2020,$233.90,,15/12/2020,$528.07,$367.65,$271.88,cheque
1224800762,1/1/2020,$107.42,,15/1/2020,$673.84,$436.14,$378.74,credit card
4749940278,1/2/2020,$357.14,$495.80,15/2/2020,$848.68,$315.04,$258.13,credit card
1348457834,1/3/2020,$69.95,,15/3/2020,$108.07,$61.90,$469.97,credit card
1613152460,1/4/2020,$162.14,,15/4/2020,$419.21,$34.07,$157.82,credit card
8240235436,1/5/2020,$409.78,,15/5/2020,$645.78,$121.89,$65.44,e-wallet
9470837208,1/6/2020,$467.85,$484.68,15/6/2020,$451.76,$234.49,$58.57,credit card
9304585237,1/7/2020,$20.77,,15/7/2020,$905.81,$368.58,$41.57,e-wallet
7481336088,1/8/2020,$76.48,,15/8/2020,$356.02,$499.60,$67.85,e-wallet
9363681003,1/9/2020,$307.47,$128.26,15/9/2020,$960.65,$307.21,$421.07,e-wallet
0832481757,1/10/2020,$401.03,,15/10/2020,$895.01,$195.64,$14.38,credit card
8652876186,1/11/2020,$472.84,,15/11/2020,$108.69,$29.11,$495.02,credit card
5072770170,1/12/2020,$304.66,$335.63,15/12/2020,$783.22,$196.59,$312.78,credit card
7238641116,1/1/2020,$153.34,,15/1/2020,$275.33,$70.33,$14.30,e-wallet
1487787705,1/2/2020,$491.12,,15/2/2020,$989.52,$17.60,$190.91,cheque
8394502108,1/3/2020,$350.19,$21.65,15/3/2020,$79.61,$273.11,$406.22,cheque
1021828945,1/4/2020,$161.42,,15/4/2020,$692.56,$4.14,$104.65,cheque
8792621548,1/5/2020,$67.40,,15/5/2020,$786.59,$425.03,$303.12,cheque
8680949936,1/6/2020,$64.44,$456.22,15/6/2020,$80.91,$63.29,$248.39,e-wallet
3500339079,1/7/2020,$460.71,$291.09,15/7/2020,$182.55,$279.30,$438.71,credit card
1980494939,1/8/2020,$279.78,,15/8/2020,$938.85,$103.05,$456.91,credit card
1324502144,1/9/2020,$370.01,$20.07,15/9/2020,$224.60,$234.36,$409.66,e-wallet
8499907796,1/10/2020,$420.35,,15/10/2020,$369.55,$139.23,$88.53,credit card
4650338523,1/11/2020,$335.64,,15/11/2020,$739.10,$210.21,$326.38,credit card
7382683869,1/12/2020,$21.38,,15/12/2020,$505.77,$385.40,$284.22,credit card
9138445284,1/1/2020,$55.32,,15/1/2020,$806.98,$119.56,$7.64,credit card
2655266869,1/2/2020,$480.92,,15/2/2020,$413.05,$469.29,$330.43,e-wallet
6597946133,1/3/2020,$470.63,$177.86,15/3/2020,$495.17,$221.95,$19.75,cheque
0294254154,1/4/2020,$55.27,$339.10,15/4/2020,$791.28,$238.27,$117.70,cheque
0245424770,1/5/2020,$131.73,,15/5/2020,$878.53,$151.73,$490.58,credit card
6979659935,1/6/2020,$148.66,,15/6/2020,$528.89,$55.31,$227.02,cheque
8413015713,1/7/2020,$112.93,,15/7/2020,$377.47,$111.98,$398.18,credit card
9062078212,1/8/2020,$393.60,,15/8/2020,$228.87,$275.96,$232.59,cheque
4348709319,1/9/2020,$202.00,,15/9/2020,$72.07,$186.54,$285.03,cheque
2489476711,1/10/2020,$260.44,,15/10/2020,$606.29,$59.58,$101.51,e-wallet
9461097986,1/11/2020,$469.87,$334.32,15/11/2020,$685.63,$427.35,$241.42,e-wallet
6140489927,1/12/2020,$428.61,$458.55,15/12/2020,$703.96,$201.70,$385.56,e-wallet
5391436159,1/1/2020,$483.52,$423.15,15/1/2020,$195.85,$138.54,$485.48,e-wallet
6711152208,1/2/2020,$143.49,$9.04,15/2/2020,$902.25,$365.18,$391.61,credit card
8061854668,1/3/2020,$250.69,$373.79,15/3/2020,$701.29,$120.28,$428.22,e-wallet
7538001923,1/4/2020,$93.46,$448.09,15/4/2020,$383.38,$218.77,$449.03,credit card
3393390800,1/5/2020,$134.05,,15/5/2020,$44.57,$463.75,$171.97,credit card
8437985529,1/6/2020,$102.19,,15/6/2020,$928.72,$351.57,$332.78,e-wallet
1882123948,1/7/2020,$160.21,,15/7/2020,$470.71,$356.16,$440.85,cheque
7612302488,1/8/2020,$337.32,,15/8/2020,$267.41,$197.07,$44.86,cheque
9692358429,1/9/2020,$438.44,$25.19,15/9/2020,$248.14,$480.83,$481.68,credit card
4576206972,1/10/2020,$26.66,$91.38,15/10/2020,$186.08,$389.62,$388.87,e-wallet
9728405718,1/11/2020,$301.20,,15/11/2020,$496.91,$405.54,$212.32,credit card
0202173435,1/12/2020,$134.06,,15/12/2020,$803.75,$67.46,$37.75,cheque
6702622892,1/1/2020,$36.39,,15/1/2020,$23.87,$233.75,$142.64,cheque
9986346995,1/2/2020,$133.28,,15/2/2020,$912.27,$255.23,$61.92,credit card
0592065907,1/3/2020,$25.88,$426.18,15/3/2020,$508.18,$143.06,$202.25,e-wallet
0863125637,1/4/2020,$401.73,,15/4/2020,$931.40,$369.09,$380.97,cheque
4534955674,1/5/2020,$155.21,,15/5/2020,$98.20,$316.09,$300.27,cheque
4716212680,1/6/2020,$257.98,,15/6/2020,$392.30,$149.22,$107.92,credit card
2089778629,1/7/2020,$317.97,,15/7/2020,$708.95,$209.46,$227.57,cheque
7483270174,1/8/2020,$222.51,$2.32,15/8/2020,$115.11,$357.29,$423.90,e-wallet
9648297772,1/9/2020,$266.46,,15/9/2020,$322.64,$94.08,$53.38,credit card
9246875912,1/10/2020,$256.06,$409.53,15/10/2020,$178.97,$177.15,$192.31,cheque
0635940077,1/11/2020,$420.45,$79.61,15/11/2020,$933.42,$335.68,$143.29,credit card
3659937576,1/12/2020,$108.67,$229.23,15/12/2020,$40.30,$78.00,$426.15,cheque
7845651489,1/1/2020,$441.53,,15/1/2020,$81.91,$86.28,$250.88,cheque
9819930705,1/2/2020,$259.77,$272.74,15/2/2020,$366.15,$57.46,$386.82,e-wallet
3032990322,1/3/2020,$298.50,,15/3/2020,$844.16,$346.99,$286.03,credit card
9706348673,1/4/2020,$73.10,$217.15,15/4/2020,$701.25,$484.30,$53.46,credit card
6221866896,1/5/2020,$398.89,,15/5/2020,$622.27,$496.10,$68.05,cheque
1952543946,1/6/2020,$237.71,,15/6/2020,$714.97,$93.81,$299.71,e-wallet
4660591757,1/7/2020,$474.82,,15/7/2020,$949.94,$488.38,$301.40,cheque
2281122303,1/8/2020,$157.22,,15/8/2020,$178.41,$282.80,$316.40,credit card
6933139121,1/9/2020,$301.10,$320.01,15/9/2020,$31.21,$116.74,$120.27,e-wallet
4455715976,1/10/2020,$483.10,$264.28,15/10/2020,$72.29,$42.08,$247.73,cheque
9689667557,1/11/2020,$91.60,,15/11/2020,$422.99,$480.80,$115.51,e-wallet
9617740295,1/12/2020,$321.93,,15/12/2020,$923.67,$368.37,$21.46,cheque
7086607104,1/1/2020,$410.38,,15/1/2020,$716.47,$123.02,$190.72,e-wallet
9051643331,1/2/2020,$101.79,,15/2/2020,$804.90,$422.80,$231.89,e-wallet
4860592815,1/3/2020,$399.82,,15/3/2020,$206.48,$197.73,$39.15,credit card
3983664594,1/4/2020,$52.63,,15/4/2020,$801.80,$319.19,$27.72,e-wallet
2683081373,1/5/2020,$164.70,,15/5/2020,$746.84,$378.90,$121.79,cheque
7139967039,1/6/2020,$412.11,$265.10,15/6/2020,$203.19,$267.59,$174.46,credit card
4027969108,1/7/2020,$69.92,,15/7/2020,$708.39,$227.95,$387.71,credit card
4555338087,1/8/2020,$163.36,$406.63,15/8/2020,$667.61,$171.41,$7.80,cheque
9847043172,1/9/2020,$282.80,$244.07,15/9/2020,$555.57,$238.50,$278.41,cheque
0139686982,1/10/2020,$78.20,,15/10/2020,$726.53,$321.58,$143.65,cheque
4218024099,1/11/2020,$323.63,,15/11/2020,$548.84,$82.80,$235.90,e-wallet
6662826304,1/12/2020,$318.45,,15/12/2020,$646.46,$434.60,$360.23,e-wallet
4379653005,1/1/2020,$396.04,$33.17,15/1/2020,$267.77,$454.89,$321.68,e-wallet
0158484098,1/2/2020,$148.23,,15/2/2020,$349.38,$1.18,$291.75,e-wallet
0566313149,1/3/2020,$462.50,,15/3/2020,$909.91,$456.02,$48.97,e-wallet
0332767510,1/4/2020,$154.36,$53.44,15/4/2020,$978.45,$210.33,$19.26,e-wallet
3469910665,1/5/2020,$437.51,$236.78,15/5/2020,$992.79,$391.57,$216.02,e-wallet
6812939611,1/6/2020,$198.34,,15/6/2020,$209.19,$66.42,$143.05,credit card
0308689706,1/7/2020,$277.84,$115.83,15/7/2020,$41.92,$389.36,$194.45,credit card
9935972276,1/8/2020,$68.83,$43.41,15/8/2020,$836.01,$403.64,$135.02,e-wallet
5899559623,1/9/2020,$421.52,$217.40,15/9/2020,$452.40,$330.71,$438.03,e-wallet
9494257471,1/10/2020,$430.77,,15/10/2020,$270.92,$29.49,$418.21,credit card
2003672696,1/11/2020,$201.14,$480.51,15/11/2020,$328.65,$270.99,$423.72,cheque
4217239356,1/12/2020,$276.37,,15/12/2020,$618.84,$272.59,$178.28,credit card
1847308119,1/1/2020,$495.28,,15/1/2020,$463.73,$342.17,$458.04,credit card
9484715946,1/2/2020,$166.06,$32.67,15/2/2020,$680.87,$290.39,$465.19,cheque
7241464024,1/3/2020,$117.41,$225.20,15/3/2020,$73.54,$25.48,$101.73,e-wallet
4944416147,1/4/2020,$271.88,,15/4/2020,$74.03,$427.22,$392.63,e-wallet
3418942783,1/5/2020,$277.69,,15/5/2020,$85.46,$320.74,$67.79,cheque
2963043746,1/6/2020,$442.73,,15/6/2020,$449.15,$219.29,$494.86,e-wallet
3920735738,1/7/2020,$375.10,,15/7/2020,$784.06,$281.10,$2.55,credit card
6591343525,1/8/2020,$56.93,,15/8/2020,$656.22,$295.00,$472.31,cheque
1971861434,1/9/2020,$175.97,,15/9/2020,$450.43,$327.79,$475.19,cheque
8059066142,1/10/2020,$419.58,,15/10/2020,$231.68,$147.21,$77.66,credit card
4226079389,1/11/2020,$348.73,,15/11/2020,$15.94,$7.70,$45.62,cheque
2396269218,1/12/2020,$365.99,$380.24,15/12/2020,$493.57,$128.18,$144.75,cheque
7734859533,1/1/2020,$380.75,$387.04,15/1/2020,$405.46,$343.13,$330.84,credit card
5112445844,1/2/2020,$444.82,$220.10,15/2/2020,$689.48,$465.94,$82.69,cheque
7058633463,1/3/2020,$320.06,,15/3/2020,$191.20,$211.59,$172.56,e-wallet
1225872422,1/4/2020,$49.19,$440.66,15/4/2020,$287.10,$290.90,$311.58,credit card
8860287471,1/5/2020,$448.60,$231.23,15/5/2020,$785.34,$281.64,$434.60,credit card
0005959871,1/6/2020,$235.15,,15/6/2020,$180.18,$196.60,$420.57,credit card
0252389966,1/7/2020,$26.69,,15/7/2020,$170.44,$130.93,$248.18,e-wallet
0536921489,1/8/2020,$457.29,$300.59,15/8/2020,$150.74,$80.84,$379.88,cheque
2028604209,1/9/2020,$145.46,$311.94,15/9/2020,$901.27,$223.00,$399.02,credit card
5756511402,1/10/2020,$399.40,,15/10/2020,$76.43,$477.02,$438.84,cheque
0077357681,1/11/2020,$459.51,,15/11/2020,$483.25,$354.04,$14.99,credit card
5303264252,1/12/2020,$62.89,,15/12/2020,$347.32,$24.02,$366.77,cheque
3198011070,1/1/2020,$370.36,$354.80,15/1/2020,$246.03,$328.54,$126.38,credit card
1337878243,1/2/2020,$88.32,,15/2/2020,$404.32,$36.68,$452.21,credit card
0816773249,1/3/2020,$118.90,$365.81,15/3/2020,$213.87,$258.56,$340.17,cheque
3348141452,1/4/2020,$180.81,$46.95,15/4/2020,$311.91,$156.30,$424.36,cheque
7498211697,1/5/2020,$280.76,$194.92,15/5/2020,$350.86,$152.19,$361.63,cheque
2696069861,1/6/2020,$275.17,,15/6/2020,$629.51,$385.57,$323.10,e-wallet
2467020805,1/7/2020,$301.95,,15/7/2020,$928.32,$153.68,$77.07,credit card
0765315952,1/8/2020,$471.39,$223.62,15/8/2020,$121.37,$118.90,$343.77,e-wallet
1979275822,1/9/2020,$219.27,,15/9/2020,$693.75,$215.14,$34.51,cheque
4567591663,1/10/2020,$24.02,,15/10/2020,$871.51,$51.03,$345.49,credit card
8559818339,1/11/2020,$66.92,$324.07,15/11/2020,$915.07,$327.33,$433.33,cheque
1423443180,1/12/2020,$426.04,,15/12/2020,$208.71,$13.57,$27.42,e-wallet
2182456056,1/1/2020,$404.84,$40.86,15/1/2020,$202.84,$48.69,$165.47,e-wallet
0295265925,1/2/2020,$477.22,$410.80,15/2/2020,$82.42,$318.39,$323.16,cheque
